State,County,City,Neighborhood,Link,Similar Google Neighborhood,Google Place ID
CA,Santa Clara,Milpitas,Cardoza Park,https://nextdoor.com/neighborhood/cardozapark--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Corning Ave,https://nextdoor.com/neighborhood/corningave--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Coventry,https://nextdoor.com/neighborhood/coventrymilpitas--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Coyote Creek,https://nextdoor.com/neighborhood/coyotecreek--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Curtner Estates,https://nextdoor.com/neighborhood/curtnerestates--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Dixon Landing,https://nextdoor.com/neighborhood/dixonlanding--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Escuela Parkway,https://nextdoor.com/neighborhood/escuelaparkway--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Fountain Square,https://nextdoor.com/neighborhood/fountainsquareca--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Friendly Village,https://nextdoor.com/neighborhood/friendlyvillagemilpitas--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Great Mall,https://nextdoor.com/neighborhood/greatmall--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Hall Park,https://nextdoor.com/neighborhood/hallparkca--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Hamilton Avenue,https://nextdoor.com/neighborhood/hamiltonavemilpitasca--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Harmony,https://nextdoor.com/neighborhood/harmonyca--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Hidden Lake,https://nextdoor.com/neighborhood/hiddenlakeca--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Highland Park,https://nextdoor.com/neighborhood/highlandparkmilpitas--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Hillcrest Terrace,https://nextdoor.com/neighborhood/hillcrestterrace--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Hillcrest Villas,https://nextdoor.com/neighborhood/hilcrestvillas--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Hillview,https://nextdoor.com/neighborhood/hillviewca--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Jacklin,https://nextdoor.com/neighborhood/jacklin--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Kennedy Glen,https://nextdoor.com/neighborhood/kennedyglen--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Luna Tera Serena,https://nextdoor.com/neighborhood/lunateraserena--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Martil Way,https://nextdoor.com/neighborhood/martilway--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Mihalakis,https://nextdoor.com/neighborhood/mihalakis--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Mill Creek,https://nextdoor.com/neighborhood/millcreekca--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Milpitas,https://nextdoor.com/neighborhood/milpitas--milpitas--ca/,Milpitas,ChIJXyrmOufRj4ARJ6U6rcDhY3g
CA,Santa Clara,Milpitas,Orchid,https://nextdoor.com/neighborhood/orchid--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Pace,https://nextdoor.com/neighborhood/pacemil--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Parc Metropolitan,https://nextdoor.com/neighborhood/parcmetropolitan--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Parc Place,https://nextdoor.com/neighborhood/parcplace--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Park Victoria,https://nextdoor.com/neighborhood/parkvictoria--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Piedmont,https://nextdoor.com/neighborhood/piedmontca--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Poppy Lane Townhouses,https://nextdoor.com/neighborhood/poppylanetownhouses--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Reflections And Images,https://nextdoor.com/neighborhood/reflectionsandimages--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Sepulveda/Pedro Loop,https://nextdoor.com/neighborhood/sepulveda-pedro--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Shapell Hillcrest,https://nextdoor.com/neighborhood/shapellhillcrest--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Sinnott Loop,https://nextdoor.com/neighborhood/sinnottloop--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Snell,https://nextdoor.com/neighborhood/snellmilpitas--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Spring Valley Ln,https://nextdoor.com/neighborhood/springvalleyln--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Starlite Pines,https://nextdoor.com/neighborhood/starlitepines--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Stonegate & French Court,https://nextdoor.com/neighborhood/stonegatefrenchcourt--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Sundrop Circle,https://nextdoor.com/neighborhood/sundropcircle--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Sunnyhills,https://nextdoor.com/neighborhood/sunnyhillsmilpitas--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Terra Serena,https://nextdoor.com/neighborhood/terraserena--milpitas--ca/,None,None
CA,Santa Clara,Milpitas,Traditions-Contempo,https://nextdoor.com/neighborhood/traditionscontempo--milpitas--ca/,None,None
CA,Santa Clara,Los Gatos,Belwood-Belgatos,https://nextdoor.com/neighborhood/belwood-belgatos--los-gatos--ca/,None,None
CA,Santa Clara,Los Gatos,Big Redwood Park,https://nextdoor.com/neighborhood/bigredwoodpark--los-gatos--ca/,None,None
CA,Santa Clara,Los Gatos,Blossom Manor,https://nextdoor.com/neighborhood/blossommanor--los-gatos--ca/,None,None
CA,Santa Clara,Los Gatos,Brush Road,https://nextdoor.com/neighborhood/brushroad--los-gatos--ca/,None,None
CA,Santa Clara,Los Gatos,Chemeketa Park,https://nextdoor.com/neighborhood/chemeketapark--los-gatos--ca/,Los Gatos,ChIJPwN3UzY0joARpox0rAFTZ-8
CA,Santa Clara,Los Gatos,Cordova Woods,https://nextdoor.com/neighborhood/cordovawoods--los-gatos--ca/,None,None
CA,Santa Clara,Los Gatos,Espana Oaks,https://nextdoor.com/neighborhood/espanaoaks--los-gatos--ca/,None,None
CA,Santa Clara,Los Gatos,Kennedy North,https://nextdoor.com/neighborhood/kennedynorth--los-gatos--ca/,None,None
CA,Santa Clara,Los Gatos,Knowles,https://nextdoor.com/neighborhood/knowleslg--los-gatos--ca/,None,None
CA,Santa Clara,Los Gatos,Lake Canyon,https://nextdoor.com/neighborhood/lakecanyon--los-gatos--ca/,None,None
CA,Santa Clara,Los Gatos,Las Cumbres,https://nextdoor.com/neighborhood/lascumbres--los-gatos--ca/,None,None
CA,Santa Clara,Los Gatos,Lexington Hills,https://nextdoor.com/neighborhood/lexingtonhills--los-gatos--ca/,Lexington Hills,ChIJOxtEYb83joARweugVLZ8eAc
CA,Santa Clara,Los Gatos,LG Mountains Clara/Cruz Co,https://nextdoor.com/neighborhood/lgmountainsclaracruzco--los-gatos--ca/,None,None
CA,Santa Clara,Los Gatos,Live Oak Manor,https://nextdoor.com/neighborhood/losgatosliveoak--los-gatos--ca/,None,None
CA,Santa Clara,Los Gatos,Loma Chiquita,https://nextdoor.com/neighborhood/lomachiquita--los-gatos--ca/,None,None
CA,Santa Clara,Los Gatos,Montevina Road,https://nextdoor.com/neighborhood/montevinaroad--los-gatos--ca/,None,None
CA,Santa Clara,Los Gatos,Montgomery Highlands,https://nextdoor.com/neighborhood/montgomeryhighlands--los-gatos--ca/,None,None
CA,Santa Clara,Los Gatos,National & LG Almaden Rd,https://nextdoor.com/neighborhood/nationallgalmadenrd--los-gatos--ca/,None,None
CA,Santa Clara,Los Gatos,North Los Gatos,https://nextdoor.com/neighborhood/northlosgatos--los-gatos--ca/,Los Gatos,ChIJPwN3UzY0joARpox0rAFTZ-8
CA,Santa Clara,Los Gatos,Oakmont,https://nextdoor.com/neighborhood/oakmont--los-gatos--ca/,None,None
CA,Santa Clara,Los Gatos,Oka,https://nextdoor.com/neighborhood/oka--los-gatos--ca/,None,None
CA,Santa Clara,Los Gatos,Raineri,https://nextdoor.com/neighborhood/raineri--los-gatos--ca/,None,None
CA,Santa Clara,Los Gatos,Rinconada,https://nextdoor.com/neighborhood/rinconada--los-gatos--ca/,Los Gatos,ChIJPwN3UzY0joARpox0rAFTZ-8
CA,Santa Clara,Los Gatos,Santa Cruz Ridge,https://nextdoor.com/neighborhood/santacruzridge--los-gatos--ca/,None,None
CA,Santa Clara,Los Gatos,Saratoga Gap,https://nextdoor.com/neighborhood/saratogagap--los-gatos--ca/,None,None
CA,Santa Clara,Los Gatos,Skyline Black and Gist,https://nextdoor.com/neighborhood/skylineblackandgist--los-gatos--ca/,None,None
CA,Santa Clara,Los Gatos,Soda Springs Canyon,https://nextdoor.com/neighborhood/sodaspringscanyon-losgatos--los-gatos--ca/,None,None
CA,Santa Clara,Los Gatos,Soquel-San Jose Road,https://nextdoor.com/neighborhood/soquel-sanjoseroad--los-gatos--ca/,None,None
CA,Santa Clara,Los Gatos,Summit,https://nextdoor.com/neighborhood/summit--los-gatos--ca/,None,None
CA,Santa Clara,Los Gatos,Surrey Farms,https://nextdoor.com/neighborhood/surreyfarms--los-gatos--ca/,None,None
CA,Santa Clara,Los Gatos,Vasona,https://nextdoor.com/neighborhood/vasona--los-gatos--ca/,None,None
CA,Santa Clara,Los Gatos,Vista,https://nextdoor.com/neighborhood/vistalosgatos--los-gatos--ca/,None,None
CA,Santa Clara,Los Gatos,Zayante,https://nextdoor.com/neighborhood/zayanteca--los-gatos--ca/,Los Gatos,ChIJPwN3UzY0joARpox0rAFTZ-8
CA,Santa Clara,Gilroy,1st St.,https://nextdoor.com/neighborhood/1stst--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,3rd Street,https://nextdoor.com/neighborhood/3rdstreetgilroy--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Bloomingfield Flats,https://nextdoor.com/neighborhood/bloomingfieldflats--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Carriage Hills,https://nextdoor.com/neighborhood/carriagehillsca--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Christopher,https://nextdoor.com/neighborhood/christopherca--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Country Estates of Gilroy,https://nextdoor.com/neighborhood/countryestatesofgilroy--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Crestwood,https://nextdoor.com/neighborhood/crestwoodmanorca--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Day Rd West,https://nextdoor.com/neighborhood/dayrdwest--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Denio,https://nextdoor.com/neighborhood/denio--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Eagle Ridge South,https://nextdoor.com/neighborhood/ersouth--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Eldorado Dr,https://nextdoor.com/neighborhood/eldoradodr--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,El Matador,https://nextdoor.com/neighborhood/elmatadorca--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Garlic Farm,https://nextdoor.com/neighborhood/garlicfarm--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Gilroy Downtown,https://nextdoor.com/neighborhood/gilroydowntown--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Glen Loma Ranch,https://nextdoor.com/neighborhood/glenlomaranch--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Godfrey,https://nextdoor.com/neighborhood/godfrey--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Gurries Dr,https://nextdoor.com/neighborhood/gurriesdr--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Harvest Park,https://nextdoor.com/neighborhood/harvestparkca1--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Hecker Pass,https://nextdoor.com/neighborhood/heckerpass--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Hidden Glen,https://nextdoor.com/neighborhood/hiddenglengilroy--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Holloway,https://nextdoor.com/neighborhood/holloway--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Holsclaw,https://nextdoor.com/neighborhood/holsclaw--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Las Animas,https://nextdoor.com/neighborhood/lasanimas--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Long Meadow,https://nextdoor.com/neighborhood/longmeadowca--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Luchessa,https://nextdoor.com/neighborhood/luchessa--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Luigi,https://nextdoor.com/neighborhood/luigi--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Maplewood Lane,https://nextdoor.com/neighborhood/maplewoodlane--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Mesa Ranch,https://nextdoor.com/neighborhood/mesaranch--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Mesa Ridge of Gilroy,https://nextdoor.com/neighborhood/mesaridgegilroy--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Miller Avenue South,https://nextdoor.com/neighborhood/milleravenuesouth--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,MOHWST,https://nextdoor.com/neighborhood/mohwst--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Montebello Ridge,https://nextdoor.com/neighborhood/montebelloridge--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Monterey Manor,https://nextdoor.com/neighborhood/montereymanor--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,New Avenue,https://nextdoor.com/neighborhood/newavenue--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,North Murray Com.,https://nextdoor.com/neighborhood/northmurraycom--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Old Gilroy,https://nextdoor.com/neighborhood/oldgilroy--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Orchard to Princeton,https://nextdoor.com/neighborhood/orchardtoprinceton--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Outlet,https://nextdoor.com/neighborhood/outlet--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Pacheco Pass 152,https://nextdoor.com/neighborhood/pachecopass152--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Princevalle,https://nextdoor.com/neighborhood/princevalle--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Redwood Retreat Rd.,https://nextdoor.com/neighborhood/redwoodretreatrd--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Renz Park,https://nextdoor.com/neighborhood/renzpark--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Santa Barbara Wren,https://nextdoor.com/neighborhood/santabarbarawren--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,San Ysidro/ East Gilroy,https://nextdoor.com/neighborhood/sanysidroeastgilroy--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Saratoga Place,https://nextdoor.com/neighborhood/saratogaplaceca--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,SE of 1st and Santa Teresa,https://nextdoor.com/neighborhood/seof1standsantateresa--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Sobrato,https://nextdoor.com/neighborhood/sobrato--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,South of Tenth Street,https://nextdoor.com/neighborhood/southoftenthst--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Sunrise Park,https://nextdoor.com/neighborhood/sunrisepark--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,The Whitehurst Zone,https://nextdoor.com/neighborhood/thewhitehurstzone--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Thomas Road,https://nextdoor.com/neighborhood/thomasroadswgilroy--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Upper Mantelli,https://nextdoor.com/neighborhood/uppermantelli--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Village,https://nextdoor.com/neighborhood/villagegilroy--gilroy--ca/,Gilroy,ChIJy85TFbnjkYAROygnpRsM_a4
CA,Santa Clara,Gilroy,Vineyard Valley,https://nextdoor.com/neighborhood/vineyardvalley--gilroy--ca/,None,None
CA,Santa Clara,Gilroy,Wren/ Wayland/ Welburn,https://nextdoor.com/neighborhood/wrenwaylandwelburn--gilroy--ca/,None,None
CA,Santa Clara,Morgan Hill,Barrett,https://nextdoor.com/neighborhood/barrettca--morgan-hill--ca/,None,None
CA,Santa Clara,Morgan Hill,Butterfield Station,https://nextdoor.com/neighborhood/butterfieldstation--morgan-hill--ca/,None,None
CA,Santa Clara,Morgan Hill,Capriano,https://nextdoor.com/neighborhood/capriano--morgan-hill--ca/,None,None
CA,Santa Clara,Morgan Hill,Carriage Dr,https://nextdoor.com/neighborhood/carriagedrca--morgan-hill--ca/,None,None
CA,Santa Clara,Morgan Hill,Coyote Creek,https://nextdoor.com/neighborhood/coyote-creek--morgan-hill--ca/,None,None
CA,Santa Clara,Morgan Hill,El Toro,https://nextdoor.com/neighborhood/eltoro--morgan-hill--ca/,None,None
CA,Santa Clara,Morgan Hill,Holiday Lake,https://nextdoor.com/neighborhood/holidaylake--morgan-hill--ca/,None,None
CA,Santa Clara,Morgan Hill,Jackson Meadows,https://nextdoor.com/neighborhood/jackson-meadows--morgan-hill--ca/,None,None
CA,Santa Clara,Morgan Hill,Jackson Oaks,https://nextdoor.com/neighborhood/jacksonoaksca--morgan-hill--ca/,None,None
CA,Santa Clara,Morgan Hill,Llagas,https://nextdoor.com/neighborhood/llagas--morgan-hill--ca/,None,None
CA,Santa Clara,Morgan Hill,Mirasol,https://nextdoor.com/neighborhood/mirasolmh--morgan-hill--ca/,None,None
CA,Santa Clara,Morgan Hill,Morgan Hill,https://nextdoor.com/neighborhood/morganhillmorganhill--morgan-hill--ca/,Morgan Hill,ChIJbZ7QsR8ejoAR1VyJID7pEmg
CA,Santa Clara,Morgan Hill,Nordstrom,https://nextdoor.com/neighborhood/nordstromca--morgan-hill--ca/,None,None
CA,Santa Clara,Morgan Hill,Paradise,https://nextdoor.com/neighborhood/paradise--morgan-hill--ca/,None,None
CA,Santa Clara,Morgan Hill,Sherimar Ranch,https://nextdoor.com/neighborhood/sherimarranch--morgan-hill--ca/,None,None
CA,Santa Clara,Morgan Hill,South Coyote Valley,https://nextdoor.com/neighborhood/southcoyotevalley--morgan-hill--ca/,Morgan Hill,ChIJbZ7QsR8ejoAR1VyJID7pEmg
CA,Santa Clara,Morgan Hill,Spring,https://nextdoor.com/neighborhood/spring--morgan-hill--ca/,None,None
CA,Santa Clara,Morgan Hill,Stonegate,https://nextdoor.com/neighborhood/stonegatemorganhill--morgan-hill--ca/,None,None
CA,Santa Clara,Morgan Hill,Sycamore Drive,https://nextdoor.com/neighborhood/sycamoredrive--morgan-hill--ca/,None,None
CA,Santa Clara,Morgan Hill,Uvas Road,https://nextdoor.com/neighborhood/uvasrd--morgan-hill--ca/,None,None
CA,Santa Clara,Morgan Hill,Woodland Acres,https://nextdoor.com/neighborhood/woodlandacres--morgan-hill--ca/,None,None
CA,Santa Clara,Campbell,Apricot Avenue,https://nextdoor.com/neighborhood/apricotavenue--campbell--ca/,None,None
CA,Santa Clara,Campbell,Avalon,https://nextdoor.com/neighborhood/avaloncampbell--campbell--ca/,None,None
CA,Santa Clara,Campbell,Bon Park,https://nextdoor.com/neighborhood/bonpark--campbell--ca/,None,None
CA,Santa Clara,Campbell,Campbell Community Center,https://nextdoor.com/neighborhood/cccng--campbell--ca/,None,None
CA,Santa Clara,Campbell,Campbell Shamrock,https://nextdoor.com/neighborhood/campbellshamrock--campbell--ca/,None,None
CA,Santa Clara,Campbell,Dell Ave,https://nextdoor.com/neighborhood/dellave--campbell--ca/,None,None
CA,Santa Clara,Campbell,Downtown Campbell,https://nextdoor.com/neighborhood/downtowncampbell--campbell--ca/,None,None
CA,Santa Clara,Campbell,Dry Creek,https://nextdoor.com/neighborhood/drycreek--campbell--ca/,None,None
CA,Santa Clara,Campbell,Hacienda,https://nextdoor.com/neighborhood/haciendacampbell--campbell--ca/,None,None
CA,Santa Clara,Campbell,Hamann Park,https://nextdoor.com/neighborhood/hamannpark--campbell--ca/,Hamann Park,ChIJgdox0CnLj4ARvDgAeG-aJLc
CA,Santa Clara,Campbell,Hazelwood,https://nextdoor.com/neighborhood/hazelwood--campbell--ca/,None,None
CA,Santa Clara,Campbell,McGlincy,https://nextdoor.com/neighborhood/mcglincy--campbell--ca/,None,None
CA,Santa Clara,Campbell,Morgan Park,https://nextdoor.com/neighborhood/morganpark--campbell--ca/,None,None
CA,Santa Clara,Campbell,Newport Apartments,https://nextdoor.com/neighborhood/newportapartments--campbell--ca/,None,None
CA,Santa Clara,Campbell,Pollard Road,https://nextdoor.com/neighborhood/pollardroadhoa--campbell--ca/,None,None
CA,Santa Clara,Campbell,Pruneridge Plaza,https://nextdoor.com/neighborhood/pruneridgeplaza--campbell--ca/,None,None
CA,Santa Clara,Campbell,Pruneyard,https://nextdoor.com/neighborhood/pruneyard--campbell--ca/,None,None
CA,Santa Clara,Campbell,Rolling Hills,https://nextdoor.com/neighborhood/rollinghillscampbell--campbell--ca/,None,None
CA,Santa Clara,Campbell,San Tomas,https://nextdoor.com/neighborhood/santomascampbell--campbell--ca/,San Tomas,ChIJ16HUTxM1joARFlhTq1-RCBA
CA,Santa Clara,Campbell,Sheffield Phantom,https://nextdoor.com/neighborhood/sheffieldphantom--campbell--ca/,None,None
CA,Santa Clara,Campbell,Timber Cove,https://nextdoor.com/neighborhood/timbercove--campbell--ca/,None,None
CA,Santa Clara,Campbell,Union Ave,https://nextdoor.com/neighborhood/unionave--campbell--ca/,None,None
CA,Santa Clara,Campbell,Vizcaya,https://nextdoor.com/neighborhood/vizcaya--campbell--ca/,Vizcaya,ChIJ_8_MRfo0joARLMrmuMVDxeM
CA,Santa Clara,Campbell,Westchester Park,https://nextdoor.com/neighborhood/westchesterpark--campbell--ca/,None,None
CA,Santa Clara,Campbell,White Oaks,https://nextdoor.com/neighborhood/whiteoaks--campbell--ca/,None,None
CA,Santa Clara,Los Altos,Almond-Edith-Jardin,https://nextdoor.com/neighborhood/almondedithjardin--los-altos--ca/,None,None
CA,Santa Clara,Los Altos,Cambridge Square Loop,https://nextdoor.com/neighborhood/cambridgesquareloop--los-altos--ca/,None,None
CA,Santa Clara,Los Altos,Covington,https://nextdoor.com/neighborhood/covington--los-altos--ca/,None,None
CA,Santa Clara,Los Altos,Egan,https://nextdoor.com/neighborhood/egan--los-altos--ca/,None,None
CA,Santa Clara,Los Altos,Foothill/Main,https://nextdoor.com/neighborhood/foothillmain--los-altos--ca/,None,None
CA,Santa Clara,Los Altos,Grant Park,https://nextdoor.com/neighborhood/grantpark--los-altos--ca/,None,None
CA,Santa Clara,Los Altos,Heritage Oaks Park,https://nextdoor.com/neighborhood/theheritageoaksparkneighborhood--los-altos--ca/,None,None
CA,Santa Clara,Los Altos,Hillview,https://nextdoor.com/neighborhood/hillviewneighbors--los-altos--ca/,None,None
CA,Santa Clara,Los Altos,Loyola Corners,https://nextdoor.com/neighborhood/loyolacornerslosaltos--los-altos--ca/,Loyola Corners,ChIJjyzxHzaxj4AR8PbMc-5IGwk
CA,Santa Clara,Los Altos,Marvin/Pepper,https://nextdoor.com/neighborhood/marvinpepper--los-altos--ca/,None,None
CA,Santa Clara,Los Altos,Middlebury/Edith/Cypress,https://nextdoor.com/neighborhood/middl--los-altos--ca/,None,None
CA,Santa Clara,Los Altos,Montabello Acres,https://nextdoor.com/neighborhood/montabelloacres--los-altos--ca/,None,None
CA,Santa Clara,Los Altos,North Los Altos,https://nextdoor.com/neighborhood/northlosaltos--los-altos--ca/,North Los Altos,ChIJBXWzj-ywj4AR2LeqijIXMW8
CA,Santa Clara,Los Altos,North Village,https://nextdoor.com/neighborhood/northvillageca--los-altos--ca/,Los Altos,ChIJz0bVI-Gwj4AR_KZl1l0YBWU
CA,Santa Clara,Los Altos,Oak-Fremont,https://nextdoor.com/neighborhood/losaltosoak-fremont--los-altos--ca/,None,None
CA,Santa Clara,Los Altos,Peninsula Real,https://nextdoor.com/neighborhood/peninsulareal--los-altos--ca/,None,None
CA,Santa Clara,Los Altos,Portola-Dixon-VanBuren-Laverne,https://nextdoor.com/neighborhood/portolavanburen--los-altos--ca/,None,None
CA,Santa Clara,Los Altos,Santa Rita,https://nextdoor.com/neighborhood/santaritaneighbors--los-altos--ca/,None,None
CA,Santa Clara,Los Altos,South Clark,https://nextdoor.com/neighborhood/southclark--los-altos--ca/,None,None
CA,Santa Clara,Los Altos,South Triangle,https://nextdoor.com/neighborhood/southtriangle--los-altos--ca/,None,None
CA,Santa Clara,Los Altos,Spring - Berry,https://nextdoor.com/neighborhood/spring-cov-mir-berry--los-altos--ca/,None,None
CA,Santa Clara,Los Altos,Springwood,https://nextdoor.com/neighborhood/springwoodca--los-altos--ca/,None,None
CA,Santa Clara,Los Altos,Sunshine,https://nextdoor.com/neighborhood/sunshinelosaltos--los-altos--ca/,None,None
CA,Santa Clara,Los Altos,University/Madonna,https://nextdoor.com/neighborhood/universitymadonna--los-altos--ca/,None,None
CA,Santa Clara,Los Altos,Woodland Acres - The Highlands,https://nextdoor.com/neighborhood/woodlandacresthehighlands--los-altos--ca/,Woodland Acres - The Highlands,ChIJcb_Vsqu2j4ARKihQaOrNTw8
CA,Santa Clara,Saratoga,4th Street,https://nextdoor.com/neighborhood/4thstreetsaratoga--saratoga--ca/,None,None
CA,Santa Clara,Saratoga,Arroyo De Arguello,https://nextdoor.com/neighborhood/arroyodearguello--saratoga--ca/,None,None
CA,Santa Clara,Saratoga,Bellgrove,https://nextdoor.com/neighborhood/bellgrove--saratoga--ca/,None,None
CA,Santa Clara,Saratoga,Blossom View of Saratoga,https://nextdoor.com/neighborhood/blossomviewsaratoga--saratoga--ca/,None,None
CA,Santa Clara,Saratoga,Brookglen North,https://nextdoor.com/neighborhood/brookglennorth--saratoga--ca/,None,None
CA,Santa Clara,Saratoga,Brookview,https://nextdoor.com/neighborhood/brookviewhoa--saratoga--ca/,None,None
CA,Santa Clara,Saratoga,De Havilland Circle,https://nextdoor.com/neighborhood/dehavillandcircle--saratoga--ca/,None,None
CA,Santa Clara,Saratoga,El Quito,https://nextdoor.com/neighborhood/elquito--saratoga--ca/,None,None
CA,Santa Clara,Saratoga,Foothill,https://nextdoor.com/neighborhood/foothillsaratoga--saratoga--ca/,None,None
CA,Santa Clara,Saratoga,Gardiner Park,https://nextdoor.com/neighborhood/gardinerpark--saratoga--ca/,None,None
CA,Santa Clara,Saratoga,Greenbrier,https://nextdoor.com/neighborhood/greenbriersaratoga--saratoga--ca/,None,None
CA,Santa Clara,Saratoga,Horseshoe Drive Adjacent,https://nextdoor.com/neighborhood/horseshoedriveadjacent--saratoga--ca/,None,None
CA,Santa Clara,Saratoga,Montalvo,https://nextdoor.com/neighborhood/montalvo--saratoga--ca/,None,None
CA,Santa Clara,Saratoga,Mt Eden Road,https://nextdoor.com/neighborhood/mtedenroad--saratoga--ca/,None,None
CA,Santa Clara,Saratoga,Old Oak,https://nextdoor.com/neighborhood/oldak--saratoga--ca/,None,None
CA,Santa Clara,Saratoga,Parker Ranch,https://nextdoor.com/neighborhood/parkerranchhoa--saratoga--ca/,None,None
CA,Santa Clara,Saratoga,Prides Crossing,https://nextdoor.com/neighborhood/pridescrossingsaratoga--saratoga--ca/,None,None
CA,Santa Clara,Saratoga,Saratoga Heights,https://nextdoor.com/neighborhood/saratogaheightsca--saratoga--ca/,None,None
CA,Santa Clara,Saratoga,Saratoga High,https://nextdoor.com/neighborhood/saratogahigh--saratoga--ca/,None,None
